original_name,image_name,dataset,double_marked,partition,marked_structure,animal_type,animal_id,sample_id,sample_row,sample_col,brain_region,zoom,has_metadata,resolution_px_um
Mar27bS1C2R2_LHr_200x_g.TIF,176.png,green,VERDADERO,trainval,nucleus,marvin,27b,1,2,2,LHr,200x,VERDADERO,3.187
Mar26bS1C4R2_DMr_200x_g.TIF,177.png,green,VERDADERO,trainval,nucleus,marvin,26b,1,2,4,DMr,200x,VERDADERO,3.187
Mar21bS2C2R2_LHr_200x_g.TIF,178.png,green,VERDADERO,test,nucleus,marvin,21b,2,2,2,LHr,200x,VERDADERO,3.187
Mar23bS1C6R3_LHr_200x_g.TIF,179.png,green,VERDADERO,trainval,nucleus,marvin,23b,1,3,6,LHr,200x,VERDADERO,3.187
Mar26bS2C2R1_LHr_200x_g.TIF,180.png,green,VERDADERO,trainval,nucleus,marvin,26b,2,1,2,LHr,200x,VERDADERO,3.187
Mar23bS1C2R3_VLPAGr_200x_g.TIF,181.png,green,VERDADERO,trainval,nucleus,marvin,23b,1,3,2,VLPAGr,200x,VERDADERO,3.187
RT433S5C2R2_MM_100x_g.TIF,182.png,green,FALSO,unlabelled,nucleus,rat,433,5,2,2,MM,100x,VERDADERO,3.187
Mar19bS1C1R3_VLPAGl_200x_g.TIF,183.png,green,VERDADERO,test,nucleus,marvin,19b,1,3,1,VLPAGl,200x,VERDADERO,3.187
Mar21bS2C1R3_LHl_200x_g.TIF,184.png,green,VERDADERO,trainval,nucleus,marvin,21b,2,3,1,LHl,200x,VERDADERO,3.187
Mar19bS1C3R2_VLPAGr_200x_g.TIF,185.png,green,VERDADERO,test,nucleus,marvin,19b,1,2,3,VLPAGr,200x,VERDADERO,3.187
Mar22bS1C4R2_DMl_200x_g.TIF,186.png,green,VERDADERO,trainval,nucleus,marvin,22b,1,2,4,DMl,200x,VERDADERO,3.187
Mar20bS2C1R1_LHr_200x_g.TIF,187.png,green,VERDADERO,trainval,nucleus,marvin,20b,2,1,1,LHr,200x,VERDADERO,3.187
Mar26bS2C1R1_LHr_200x_g.TIF,188.png,green,VERDADERO,trainval,nucleus,marvin,26b,2,1,1,LHr,200x,VERDADERO,3.187
Mar20bS2C2R2_LHr_200x_g.TIF,189.png,green,VERDADERO,trainval,nucleus,marvin,20b,2,2,2,LHr,200x,VERDADERO,3.187
Mar20bS1C3R1_VLPAGl_200x_g.TIF,190.png,green,VERDADERO,trainval,nucleus,marvin,20b,1,1,3,VLPAGl,200x,VERDADERO,3.187
Mar23bS1C6R1_DMl_200x_g.TIF,191.png,green,VERDADERO,trainval,nucleus,marvin,23b,1,1,6,DMl,200x,VERDADERO,3.187
Mar19bS2C1R2_LHr_200x_g.TIF,192.png,green,VERDADERO,trainval,nucleus,marvin,19b,2,2,1,LHr,200x,VERDADERO,3.187
Mar20bS2C1R3_LHr_200x_g.TIF,193.png,green,VERDADERO,trainval,nucleus,marvin,20b,2,3,1,LHr,200x,VERDADERO,3.187
Mar26bS1C4R3_DMr_200x_g.TIF,194.png,green,VERDADERO,trainval,nucleus,marvin,26b,1,3,4,DMr,200x,VERDADERO,3.187
Mar21bS1C2R3_VLPAGl_200x_g.TIF,195.png,green,VERDADERO,trainval,nucleus,marvin,21b,1,3,2,VLPAGl,200x,VERDADERO,3.187
Mar20bS2C1R1_LHl_200x_g.TIF,196.png,green,VERDADERO,test,nucleus,marvin,20b,2,1,1,LHl,200x,VERDADERO,3.187
Mar26bS2C2R3_LHl_200x_g.TIF,197.png,green,VERDADERO,trainval,nucleus,marvin,26b,2,3,2,LHl,200x,VERDADERO,3.187
Mar21bS1C4R2_DMr_200x_g.TIF,198.png,green,VERDADERO,trainval,nucleus,marvin,21b,1,2,4,DMr,200x,VERDADERO,3.187
Mar19bS1C3R3_VLPAGr_200x_g.TIF,199.png,green,VERDADERO,trainval,nucleus,marvin,19b,1,3,3,VLPAGr,200x,VERDADERO,3.187
Mar19bS2C2R1_LHr_200x_g.TIF,200.png,green,VERDADERO,trainval,nucleus,marvin,19b,2,1,2,LHr,200x,VERDADERO,3.187
Mar21bS1C4R2_LHr_200x_g.TIF,201.png,green,VERDADERO,trainval,nucleus,marvin,21b,1,2,4,LHr,200x,VERDADERO,3.187
Mar23bS1C6R1_LHr_200x_g.TIF,202.png,green,VERDADERO,trainval,nucleus,marvin,23b,1,1,6,LHr,200x,VERDADERO,3.187
Mar20bS1C4R3_LHr_200x_g.TIF,203.png,green,VERDADERO,trainval,nucleus,marvin,20b,1,3,4,LHr,200x,VERDADERO,3.187
Mar23bS1C2R4_VLPAGl_200x_g.TIF,204.png,green,VERDADERO,trainval,nucleus,marvin,23b,1,4,2,VLPAGl,200x,VERDADERO,3.187
Mar22bS1C2R4_DMr_200x_g.TIF,205.png,green,VERDADERO,trainval,nucleus,marvin,22b,1,4,2,DMr,200x,VERDADERO,3.187
Mar19bS1C5R3_LHl_200x_g.TIF,206.png,green,VERDADERO,test,nucleus,marvin,19b,1,3,5,LHl,200x,VERDADERO,3.187
RT431S5C1R2_LH_100x_g.TIF,207.png,green,FALSO,unlabelled,nucleus,rat,431,5,2,1,LH,100x,VERDADERO,3.187
Mar20bS2C1R3_DMr_200x_g.TIF,208.png,green,VERDADERO,trainval,nucleus,marvin,20b,2,3,1,DMr,200x,VERDADERO,3.187
Mar26bS1C4R2_LHr_200x_g.TIF,209.png,green,VERDADERO,trainval,nucleus,marvin,26b,1,2,4,LHr,200x,VERDADERO,3.187
Mar19bS2C1R2_LHl_200x_g.TIF,210.png,green,VERDADERO,trainval,nucleus,marvin,19b,2,2,1,LHl,200x,VERDADERO,3.187
Mar22bS1C5R1_LHr_200x_g.TIF,211.png,green,VERDADERO,trainval,nucleus,marvin,22b,1,1,5,LHr,200x,VERDADERO,3.187
RT466S8C2R1_VLPAG_100x_g.TIF,212.png,green,FALSO,unlabelled,nucleus,rat,466,8,1,2,VLPAG,100x,VERDADERO,3.187
Mar24bS1C1R1_LHr_200x_g.TIF,213.png,green,VERDADERO,trainval,nucleus,marvin,24b,1,1,1,LHr,200x,VERDADERO,3.187
Mar19bS1C4R3_DMl_200x_g.TIF,214.png,green,VERDADERO,trainval,nucleus,marvin,19b,1,3,4,DMl,200x,VERDADERO,3.187
Mar20bS2C1R1_DMr_200x_g.TIF,215.png,green,VERDADERO,trainval,nucleus,marvin,20b,2,1,1,DMr,200x,VERDADERO,3.187
Mar23bS1C5R2_LHl_200x_g.TIF,216.png,green,VERDADERO,trainval,nucleus,marvin,23b,1,2,5,LHl,200x,VERDADERO,3.187
Mar21bS2C1R3_DMr_200x_g.TIF,217.png,green,VERDADERO,trainval,nucleus,marvin,21b,2,3,1,DMr,200x,VERDADERO,3.187
RT463S4C3R2_VLPAG_100x_g.TIF,218.png,green,FALSO,unlabelled,nucleus,rat,463,4,2,3,VLPAG,100x,VERDADERO,3.187
RT429S3C3R1_DM_100x_g.TIF,219.png,green,FALSO,unlabelled,nucleus,rat,429,3,1,3,DM,100x,VERDADERO,3.187
Mar19bS1C5R3_LHr_200x_g.TIF,220.png,green,VERDADERO,trainval,nucleus,marvin,19b,1,3,5,LHr,200x,VERDADERO,3.187
Mar19bS1C1R3_VLPAGr_200x_g.TIF,221.png,green,VERDADERO,trainval,nucleus,marvin,19b,1,3,1,VLPAGr,200x,VERDADERO,3.187
Mar21bS2C2R1_DMr_200x_g.TIF,222.png,green,VERDADERO,trainval,nucleus,marvin,21b,2,1,2,DMr,200x,VERDADERO,3.187
Mar24bS1C2R3_DMl_200x_g.TIF,223.png,green,VERDADERO,trainval,nucleus,marvin,24b,1,3,2,DMl,200x,VERDADERO,3.187
Mar23bS1C2R4_VLPAGr_200x_g.TIF,224.png,green,VERDADERO,trainval,nucleus,marvin,23b,1,4,2,VLPAGr,200x,VERDADERO,3.187
Mar19bS1C5R2_LHl_200x_g.TIF,225.png,green,VERDADERO,test,nucleus,marvin,19b,1,2,5,LHl,200x,VERDADERO,3.187
Mar24bS2C4R3_DMr_200x_g.TIF,226.png,green,VERDADERO,test,nucleus,marvin,24b,2,3,4,DMr,200x,VERDADERO,3.187
Mar19bS1C5R1_DMl_200x_g.TIF,227.png,green,VERDADERO,trainval,nucleus,marvin,19b,1,1,5,DMl,200x,VERDADERO,3.187
Mar24bS1C1R2_LHl_200x_g.TIF,228.png,green,VERDADERO,trainval,nucleus,marvin,24b,1,2,1,LHl,200x,VERDADERO,3.187
Mar22bS1C4R2_DMr_200x_g.TIF,229.png,green,VERDADERO,trainval,nucleus,marvin,22b,1,2,4,DMr,200x,VERDADERO,3.187
Mar24bS2C1R3_VLPAGl_200x_g.TIF,230.png,green,VERDADERO,trainval,nucleus,marvin,24b,2,3,1,VLPAGl,200x,VERDADERO,3.187
Mar26bS1C2R1_VLPAGl_200x_g.TIF,231.png,green,VERDADERO,trainval,nucleus,marvin,26b,1,1,2,VLPAGl,200x,VERDADERO,3.187
Mar24bS1C2R1_DMl_200x_g.TIF,232.png,green,VERDADERO,test,nucleus,marvin,24b,1,1,2,DMl,200x,VERDADERO,3.187
Mar23bS1C5R2_LHr_200x_g.TIF,233.png,green,VERDADERO,trainval,nucleus,marvin,23b,1,2,5,LHr,200x,VERDADERO,3.187
Mar20bS2C1R2_DMr_200x_g.TIF,234.png,green,VERDADERO,trainval,nucleus,marvin,20b,2,2,1,DMr,200x,VERDADERO,3.187
Mar23bS1C1R4_VLPAGr_200x_g.TIF,235.png,green,VERDADERO,trainval,nucleus,marvin,23b,1,4,1,VLPAGr,200x,VERDADERO,3.187
Mar20bS1C3R1_VLPAGr_200x_g.TIF,236.png,green,VERDADERO,trainval,nucleus,marvin,20b,1,1,3,VLPAGr,200x,VERDADERO,3.187
Mar26bS2C1R1_DMl_200x_g.TIF,237.png,green,VERDADERO,trainval,nucleus,marvin,26b,2,1,1,DMl,200x,VERDADERO,3.187
Mar26bS1C4R3_LHr_200x_g.TIF,238.png,green,VERDADERO,trainval,nucleus,marvin,26b,1,3,4,LHr,200x,VERDADERO,3.187
Mar23bS1C1R4_VLPAGl_200x_g.TIF,239.png,green,VERDADERO,test,nucleus,marvin,23b,1,4,1,VLPAGl,200x,VERDADERO,3.187
Mar21bS1C1R3_VLPAGl_200x_g.TIF,240.png,green,VERDADERO,trainval,nucleus,marvin,21b,1,3,1,VLPAGl,200x,VERDADERO,3.187
Mar26bS2C2R2_LHr_200x_g.TIF,241.png,green,VERDADERO,test,nucleus,marvin,26b,2,2,2,LHr,200x,VERDADERO,3.187
RT433S4C1R2_DM_100x_g.TIF,242.png,green,FALSO,unlabelled,nucleus,rat,433,4,2,1,DM,100x,VERDADERO,3.187
Mar20bS1C4R3_DMr_200x_g.TIF,243.png,green,VERDADERO,test,nucleus,marvin,20b,1,3,4,DMr,200x,VERDADERO,3.187
Mar20bS1C4R1_DMr_200x_g.TIF,244.png,green,VERDADERO,test,nucleus,marvin,20b,1,1,4,DMr,200x,VERDADERO,3.187
Mar22bS1C5R1_LHl_200x_g.TIF,245.png,green,VERDADERO,trainval,nucleus,marvin,22b,1,1,5,LHl,200x,VERDADERO,3.187
Mar19bS1C2R2_VLPAGr_200x_g.TIF,246.png,green,VERDADERO,trainval,nucleus,marvin,19b,1,2,2,VLPAGr,200x,VERDADERO,3.187
Mar20bS1C4R1_DMl_200x_g.TIF,247.png,green,VERDADERO,trainval,nucleus,marvin,20b,1,1,4,DMl,200x,VERDADERO,3.187
Mar26bS1C2R1_VLPAGr_200x_g.TIF,248.png,green,VERDADERO,trainval,nucleus,marvin,26b,1,1,2,VLPAGr,200x,VERDADERO,3.187
Mar24bS1C2R3_LHl_200x_g.TIF,249.png,green,VERDADERO,trainval,nucleus,marvin,24b,1,3,2,LHl,200x,VERDADERO,3.187
Mar24bS2C2R2_VLPAGr_200x_g.TIF,250.png,green,VERDADERO,trainval,nucleus,marvin,24b,2,2,2,VLPAGr,200x,VERDADERO,3.187
Mar20bS1C1R3_VLPAGl_200x_g.TIF,251.png,green,VERDADERO,trainval,nucleus,marvin,20b,1,3,1,VLPAGl,200x,VERDADERO,3.187
RT466S5C1R1_LH_100x_g.TIF,252.png,green,FALSO,unlabelled,nucleus,rat,466,5,1,1,LH,100x,VERDADERO,3.187
Mar26bS2C1R1_DMr_200x_g.TIF,253.png,green,VERDADERO,test,nucleus,marvin,26b,2,1,1,DMr,200x,VERDADERO,3.187
Mar22bS1C4R2_LHl_200x_g.TIF,254.png,green,VERDADERO,trainval,nucleus,marvin,22b,1,2,4,LHl,200x,VERDADERO,3.187
RT433S6C3R2_RVLM_100x_g.TIF,255.png,green,FALSO,unlabelled,nucleus,rat,433,6,2,3,RVLM,100x,VERDADERO,3.187
Mar19bS1C1R2_VLPAGr_200x_g.TIF,256.png,green,VERDADERO,test,nucleus,marvin,19b,1,2,1,VLPAGr,200x,VERDADERO,3.187
Mar24bS1C2R2_DMr_200x_g.TIF,257.png,green,VERDADERO,trainval,nucleus,marvin,24b,1,2,2,DMr,200x,VERDADERO,3.187
RT466S5C1R1_DM_100x_g.TIF,258.png,green,FALSO,unlabelled,nucleus,rat,466,5,1,1,DM,100x,VERDADERO,3.187
Mar20bS1C2R2_VLPAGr_200x_g.TIF,259.png,green,VERDADERO,trainval,nucleus,marvin,20b,1,2,2,VLPAGr,200x,VERDADERO,3.187
RT426S4C2R2_LH_100x_g.TIF,260.png,green,FALSO,unlabelled,nucleus,rat,426,4,2,2,LH,100x,VERDADERO,3.187
RT426S5C1R1_MM_100x_g.TIF,261.png,green,FALSO,unlabelled,nucleus,rat,426,5,1,1,MM,100x,VERDADERO,3.187
Mar20bS1C2R1_VLPAGl_200x_g.TIF,262.png,green,VERDADERO,test,nucleus,marvin,20b,1,1,2,VLPAGl,200x,VERDADERO,3.187
RT429S5C4R1_MM_100x_g.TIF,263.png,green,FALSO,unlabelled,nucleus,rat,429,5,1,4,MM,100x,VERDADERO,3.187
Mar24bS1C1R1_LHl_200x_g.TIF,264.png,green,VERDADERO,test,nucleus,marvin,24b,1,1,1,LHl,200x,VERDADERO,3.187
Mar19bS1C4R2_LHr_200x_g.TIF,265.png,green,VERDADERO,test,nucleus,marvin,19b,1,2,4,LHr,200x,VERDADERO,3.187
Mar20bS2C3R1_LHr_200x_g.TIF,266.png,green,VERDADERO,trainval,nucleus,marvin,20b,2,1,3,LHr,200x,VERDADERO,3.187
Mar26bS1C2R2_VLPAGr_200x_g.TIF,267.png,green,VERDADERO,trainval,nucleus,marvin,26b,1,2,2,VLPAGr,200x,VERDADERO,3.187
Mar21bS1C4R2_LHl_200x_g.TIF,268.png,green,VERDADERO,trainval,nucleus,marvin,21b,1,2,4,LHl,200x,VERDADERO,3.187
Mar26bS2C1R2_DMl_200x_g.TIF,269.png,green,VERDADERO,trainval,nucleus,marvin,26b,2,2,1,DMl,200x,VERDADERO,3.187
Mar27bS1C1R3_VLPAGr_200x_g.TIF,270.png,green,VERDADERO,trainval,nucleus,marvin,27b,1,3,1,VLPAGr,200x,VERDADERO,3.187
Mar24bS1C3R1_LHl_200x_g.TIF,271.png,green,VERDADERO,trainval,nucleus,marvin,24b,1,1,3,LHl,200x,VERDADERO,3.187
RT418S9C2R1_RVLM_100x_g.TIF,272.png,green,FALSO,unlabelled,nucleus,rat,418,9,1,2,RVLM,100x,VERDADERO,3.187
Mar22bS1C3R3_LHr_200x_g.TIF,273.png,green,VERDADERO,trainval,nucleus,marvin,22b,1,3,3,LHr,200x,VERDADERO,3.187
Mar20bS1C3R2_VLPAGr_200x_g.TIF,274.png,green,VERDADERO,trainval,nucleus,marvin,20b,1,2,3,VLPAGr,200x,VERDADERO,3.187
Mar21bS2C2R2_DMr_200x_g.TIF,275.png,green,VERDADERO,trainval,nucleus,marvin,21b,2,2,2,DMr,200x,VERDADERO,3.187
Mar19bS1C5R1_LHr_200x_g.TIF,276.png,green,VERDADERO,trainval,nucleus,marvin,19b,1,1,5,LHr,200x,VERDADERO,3.187
Mar19bS2C2R1_LHl_200x_g.TIF,277.png,green,VERDADERO,trainval,nucleus,marvin,19b,2,1,2,LHl,200x,VERDADERO,3.187
Mar19bS1C4R3_DMr_200x_g.TIF,278.png,green,VERDADERO,test,nucleus,marvin,19b,1,3,4,DMr,200x,VERDADERO,3.187
Mar20bS2C3R2_LHr_200x_g.TIF,279.png,green,VERDADERO,trainval,nucleus,marvin,20b,2,2,3,LHr,200x,VERDADERO,3.187
Mar21bS1C2R3_VLPAGr_200x_g.TIF,280.png,green,VERDADERO,test,nucleus,marvin,21b,1,3,2,VLPAGr,200x,VERDADERO,3.187
Mar27bS1C2R1_LHl_200x_g.TIF,281.png,green,VERDADERO,test,nucleus,marvin,27b,1,1,2,LHl,200x,VERDADERO,3.187
Mar22bS1C3R3_DMr_200x_g.TIF,282.png,green,VERDADERO,trainval,nucleus,marvin,22b,1,3,3,DMr,200x,VERDADERO,3.187
RT463S3C3R2_MM_100x_g.TIF,283.png,green,FALSO,unlabelled,nucleus,rat,463,3,2,3,MM,100x,VERDADERO,3.187
Mar21bS2C1R2_LHl_200x_g.TIF,284.png,green,VERDADERO,test,nucleus,marvin,21b,2,2,1,LHl,200x,VERDADERO,3.187
Mar26bS1C1R3_VLPAGr_200x_g.TIF,285.png,green,VERDADERO,trainval,nucleus,marvin,26b,1,3,1,VLPAGr,200x,VERDADERO,3.187
Mar20bS1C4R3_LHl_200x_g.TIF,286.png,green,VERDADERO,trainval,nucleus,marvin,20b,1,3,4,LHl,200x,VERDADERO,3.187
Mar26bS2C2R1_LHl_200x_g.TIF,287.png,green,VERDADERO,trainval,nucleus,marvin,26b,2,1,2,LHl,200x,VERDADERO,3.187
Mar19bS1C4R3_LHr_200x_g.TIF,288.png,green,VERDADERO,test,nucleus,marvin,19b,1,3,4,LHr,200x,VERDADERO,3.187
Mar22bS1C4R2_LHr_200x_g.TIF,289.png,green,VERDADERO,test,nucleus,marvin,22b,1,2,4,LHr,200x,VERDADERO,3.187
Mar23bS1C5R3_LHr_200x_g.TIF,290.png,green,VERDADERO,trainval,nucleus,marvin,23b,1,3,5,LHr,200x,VERDADERO,3.187
Mar24bS2C1R3_VLPAGr_200x_g.TIF,291.png,green,VERDADERO,trainval,nucleus,marvin,24b,2,3,1,VLPAGr,200x,VERDADERO,3.187
Mar21bS2C3R2_LHl_200x_g.TIF,292.png,green,VERDADERO,trainval,nucleus,marvin,21b,2,2,3,LHl,200x,VERDADERO,3.187
Mar21bS2C1R2_LHr_200x_g.TIF,293.png,green,VERDADERO,trainval,nucleus,marvin,21b,2,2,1,LHr,200x,VERDADERO,3.187
Mar22bS1C4R1_LHr_200x_g.TIF,294.png,green,VERDADERO,trainval,nucleus,marvin,22b,1,1,4,LHr,200x,VERDADERO,3.187
Mar26bS2C2R2_LHl_200x_g.TIF,295.png,green,VERDADERO,trainval,nucleus,marvin,26b,2,2,2,LHl,200x,VERDADERO,3.187
Mar23bS1C5R3_DMr_200x_g.TIF,296.png,green,VERDADERO,trainval,nucleus,marvin,23b,1,3,5,DMr,200x,VERDADERO,3.187
RT431S2C2R1_Septum_100x_g.TIF,297.png,green,FALSO,unlabelled,nucleus,rat,431,2,1,2,SEPTUM,100x,VERDADERO,3.187
Mar21bS1C2R1_VLPAGr_200x_g.TIF,298.png,green,VERDADERO,trainval,nucleus,marvin,21b,1,1,2,VLPAGr,200x,VERDADERO,3.187
RT418S4C3R1_DM_100x_g.TIF,299.png,green,FALSO,unlabelled,nucleus,rat,418,4,1,3,DM,100x,VERDADERO,3.187
RT429S3C3R1_ParCortex_100x_g.TIF,300.png,green,FALSO,unlabelled,nucleus,rat,429,3,1,3,PARCORTEX,100x,VERDADERO,3.187
RT418S2C2R2_Septum_100x_g.TIF,301.png,green,FALSO,unlabelled,nucleus,rat,418,2,2,2,SEPTUM,100x,VERDADERO,3.187
RT433S4C1R1_ParCortex_100x_g.TIF,302.png,green,FALSO,unlabelled,nucleus,rat,433,4,1,1,PARCORTEX,100x,VERDADERO,3.187
RT418S6C1R2_MM_100x_g.TIF,303.png,green,FALSO,unlabelled,nucleus,rat,418,6,2,1,MM,100x,VERDADERO,3.187
Mar20bS2C2R2_DMl_200x_g.TIF,304.png,green,VERDADERO,trainval,nucleus,marvin,20b,2,2,2,DMl,200x,VERDADERO,3.187
RT428S2C3R1_Septum_100x_g.TIF,305.png,green,FALSO,unlabelled,nucleus,rat,428,2,1,3,SEPTUM,100x,VERDADERO,3.187
RT463S2C1R2_Septum_100x_g.TIF,306.png,green,FALSO,unlabelled,nucleus,rat,463,2,2,1,SEPTUM,100x,VERDADERO,3.187
MAR40C1R1_Arcr_200x_r.TIF,307.png,red,FALSO,test,citoplasm,marvin,40,unknown,1,1,ARCr,200x,VERDADERO,3.187
MAR62C2R2_Arcl_200x_r.TIF,308.png,red,FALSO,trainval,citoplasm,marvin,62,unknown,2,2,ARCl,200x,VERDADERO,3.187
MAR32C2R3_PVHr_200x_r.TIF,309.png,red,FALSO,trainval,citoplasm,marvin,32,unknown,3,2,PVHr,200x,VERDADERO,3.187
MAR55C2R1_Arcl_200x_r.TIF,310.png,red,FALSO,trainval,citoplasm,marvin,55,unknown,1,2,ARCl,200x,VERDADERO,3.187
RT366S2C1R1_r1.JPG,311.png,red,FALSO,trainval,citoplasm,rat,366,2,1,1,unknown,250x,VERDADERO,3.991
MAR32C1R2_Arcr_200x_r.TIF,312.png,red,FALSO,trainval,citoplasm,marvin,32,unknown,2,1,ARCr,200x,VERDADERO,3.187
RT361S2C4R1_r1.JPG,313.png,red,FALSO,trainval,citoplasm,rat,361,2,1,4,unknown,250x,VERDADERO,3.991
MAR31S1C1R2_DMHl_200x_r.TIF,314.png,red,FALSO,trainval,citoplasm,marvin,31,1,2,1,DMHl,200x,VERDADERO,3.187
RT364S2C4R4_r1.JPG,315.png,red,FALSO,trainval,citoplasm,rat,364,2,4,4,unknown,250x,VERDADERO,3.991
MAR55C2R1_Arcr_200x_r.TIF,316.png,red,FALSO,trainval,citoplasm,marvin,55,unknown,1,2,ARCr,200x,VERDADERO,3.187
RT355S2C3R3_r1.JPG,317.png,red,FALSO,trainval,citoplasm,rat,355,2,3,3,unknown,250x,VERDADERO,3.991
RT353S2C2R2_r1.JPG,318.png,red,FALSO,trainval,citoplasm,rat,353,2,2,2,unknown,250x,VERDADERO,3.991
MAR45S1C2R1_DMHl_200x_r.TIF,319.png,red,FALSO,trainval,citoplasm,marvin,45,1,1,2,DMHl,200x,VERDADERO,3.187
RT359S2C4R1_r1.JPG,320.png,red,FALSO,trainval,citoplasm,rat,359,2,1,4,unknown,250x,VERDADERO,3.991
MAR61S1C1R2_DMHr_200x_r.TIF,321.png,red,FALSO,test,citoplasm,marvin,61,1,2,1,DMHr,200x,VERDADERO,3.187
RT365S2C2R3_r1.JPG,322.png,red,FALSO,test,citoplasm,rat,365,2,3,2,unknown,250x,VERDADERO,3.991
RT364S2C3R3_r1.JPG,323.png,red,FALSO,trainval,citoplasm,rat,364,2,3,3,unknown,250x,VERDADERO,3.991
RT357S2C2R2_r1.JPG,324.png,red,FALSO,trainval,citoplasm,rat,357,2,2,2,unknown,250x,VERDADERO,3.991
MAR62CR2_PVHr_200x_r.TIF,325.png,red,FALSO,test,citoplasm,marvin,62,unknown,2,unknown,PVHr,200x,VERDADERO,3.187
MAR31S1C1R2_DMHr_200x_r.TIF,326.png,red,FALSO,trainval,citoplasm,marvin,31,1,2,1,DMHr,200x,VERDADERO,3.187
RT354S1C7R1_r1.JPG,327.png,red,FALSO,trainval,citoplasm,rat,354,1,1,7,unknown,250x,VERDADERO,3.991
MAR32C2R1_PVHl_200x_r.TIF,328.png,red,FALSO,trainval,citoplasm,marvin,32,unknown,1,2,PVHl,200x,VERDADERO,3.187
MAR62C2R3_Arcr_200x_r.TIF,329.png,red,FALSO,trainval,citoplasm,marvin,62,unknown,3,2,ARCr,200x,VERDADERO,3.187
RT362S2C3R3_r1.JPG,330.png,red,FALSO,trainval,citoplasm,rat,362,2,3,3,unknown,250x,VERDADERO,3.991
MAR55C1R2_PVHr_200x_r.TIF,331.png,red,FALSO,trainval,citoplasm,marvin,55,unknown,2,1,PVHr,200x,VERDADERO,3.187
RT364S2C3R5_r1.JPG,332.png,red,FALSO,test,citoplasm,rat,364,2,5,3,unknown,250x,VERDADERO,3.991
MAR38S1C1R2_DMHr_200x_r.TIF,333.png,red,FALSO,trainval,citoplasm,marvin,38,1,2,1,DMHr,200x,VERDADERO,3.187
MAR40C2R1_Arcr_200x_r.TIF,334.png,red,FALSO,test,citoplasm,marvin,40,unknown,1,2,ARCr,200x,VERDADERO,3.187
RT366S1C4R4_r1.JPG,335.png,red,FALSO,test,citoplasm,rat,366,1,4,4,unknown,250x,VERDADERO,3.991
MAR40C3R1_PVHr_200x_r.TIF,336.png,red,FALSO,trainval,citoplasm,marvin,40,unknown,1,3,PVHr,200x,VERDADERO,3.187
RT361S1C5R1_r1.JPG,337.png,red,FALSO,test,citoplasm,rat,361,1,1,5,unknown,250x,VERDADERO,3.991
RT361S1C5R5_r1.JPG,338.png,red,FALSO,trainval,citoplasm,rat,361,1,5,5,unknown,250x,VERDADERO,3.991
RT366S1C4R1_r1.JPG,339.png,red,FALSO,test,citoplasm,rat,366,1,1,4,unknown,250x,VERDADERO,3.991
MAR55C2R2_Arcl_200x_r.TIF,340.png,red,FALSO,trainval,citoplasm,marvin,55,unknown,2,2,ARCl,200x,VERDADERO,3.187
MAR55C1R2_PVHl_200x_r.TIF,341.png,red,FALSO,trainval,citoplasm,marvin,55,unknown,2,1,PVHl,200x,VERDADERO,3.187
RT365S1C5R4_r1.JPG,342.png,red,FALSO,trainval,citoplasm,rat,365,1,4,5,unknown,250x,VERDADERO,3.991
RT362S2C3R2_r1.JPG,343.png,red,FALSO,trainval,citoplasm,rat,362,2,2,3,unknown,250x,VERDADERO,3.991
RT357S2C2R4_r1.JPG,344.png,red,FALSO,trainval,citoplasm,rat,357,2,4,2,unknown,250x,VERDADERO,3.991
RT355S2C2R3_r1.JPG,345.png,red,FALSO,trainval,citoplasm,rat,355,2,3,2,unknown,250x,VERDADERO,3.991
RT364S2C4R2_r1.JPG,346.png,red,FALSO,trainval,citoplasm,rat,364,2,2,4,unknown,250x,VERDADERO,3.991
RT365S1C5R5_r1.JPG,347.png,red,FALSO,test,citoplasm,rat,365,1,5,5,unknown,250x,VERDADERO,3.991
MAR31S1C2R2_DMHl_200x_r.TIF,348.png,red,FALSO,trainval,citoplasm,marvin,31,1,2,2,DMHl,200x,VERDADERO,3.187
RT354S1C6R3_r1.JPG,349.png,red,FALSO,test,citoplasm,rat,354,1,3,6,unknown,250x,VERDADERO,3.991
MAR32C1R2_Arcl_200x_r.TIF,350.png,red,FALSO,trainval,citoplasm,marvin,32,unknown,2,1,ARCl,200x,VERDADERO,3.187
RT361S2C3R3_r1.JPG,351.png,red,FALSO,trainval,citoplasm,rat,361,2,3,3,unknown,250x,VERDADERO,3.991
RT362S2C2R1_r1.JPG,352.png,red,FALSO,test,citoplasm,rat,362,2,1,2,unknown,250x,VERDADERO,3.991
RT361S2C3R5_r1.JPG,353.png,red,FALSO,trainval,citoplasm,rat,361,2,5,3,unknown,250x,VERDADERO,3.991
MAR31S1C2R2_DMHr_200x_r.TIF,354.png,red,FALSO,trainval,citoplasm,marvin,31,1,2,2,DMHr,200x,VERDADERO,3.187
MAR62C2R2_Arcr_200x_r.TIF,355.png,red,FALSO,trainval,citoplasm,marvin,62,unknown,2,2,ARCr,200x,VERDADERO,3.187
RT362S2C4R2_r1.JPG,356.png,red,FALSO,trainval,citoplasm,rat,362,2,2,4,unknown,250x,VERDADERO,3.991
MAR62CR3_PVHl_200x_r.TIF,357.png,red,FALSO,trainval,citoplasm,marvin,62,unknown,3,unknown,PVHl,200x,VERDADERO,3.187
